order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue,transition_rate
2026-01-30,FAMILY,셋업,라운드티,1,1,1,12500,0
2026-01-31,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,15579,0
2026-01-31,FAMILY,등산화,등산화,1,1,1,115330,0
2026-01-31,FAMILY,맨투맨/후드티,맨투맨/후드티,1,1,1,39000,0
2026-01-31,FAMILY,하이킹,등산화,1,1,1,115330,0
2026-02-01,FAMILY,등산화,장갑,1,1,2,30610,0
2026-02-01,FAMILY,장갑,액세서리,1,1,1,4500,0
2026-02-02,FAMILY,긴바지,자켓/ 베스트,1,1,1,17799,0
2026-02-03,FAMILY,패딩/슬림다운,자켓/ 베스트,1,1,1,30039,0
2026-02-04,FAMILY,셋업,다운/ 패딩,1,1,1,91600,0
2026-02-04,FAMILY,셔츠,라운드티,1,1,1,22180,0
2026-02-04,FAMILY,액세서리,액세서리,1,1,1,9000,0
2026-02-04,FAMILY,자켓/ 베스트,액세서리,1,1,1,9000,0
2026-02-05,FAMILY,방수자켓,패딩/슬림다운,1,1,1,85130,0
2026-02-05,FAMILY,액세서리,액세서리,1,1,1,5300,0
2026-02-06,FAMILY,상의,자켓/ 베스트,1,1,1,31149,0
2026-02-06,FAMILY,셋업,액세서리,1,1,1,4330,0
2026-02-08,FAMILY,미드/롱다운,볼캡,1,1,1,11880,0
2026-02-09,FAMILY,셋업,긴바지,1,1,1,33260,0
2026-02-10,FAMILY,액세서리,액세서리,1,1,2,6000,0
2026-02-11,FAMILY,자켓/ 베스트,액세서리,1,1,5,15000,0
2026-02-12,FAMILY,자켓/베스트,액세서리,1,1,1,4120,0
2026-02-14,FAMILY,등산화,라운드티,1,1,1,15430,0
2026-02-14,FAMILY,맨투맨/후드티,볼캡,1,1,1,21240,0
2026-02-14,FAMILY,맨투맨/후드티,긴바지,1,1,1,17390,0
2026-02-14,FAMILY,맨투맨/후드티,액세서리,1,1,1,3770,0
2026-02-14,FAMILY,반바지,셔츠,1,1,1,42550,0
2026-02-14,FAMILY,셋업,볼캡,1,1,1,21240,0
2026-02-14,FAMILY,셋업,긴바지,1,1,1,17390,0
2026-02-14,FAMILY,셋업,액세서리,1,1,1,3770,0
2026-02-15,FAMILY,상의,자켓/ 베스트,1,1,1,15579,0
2026-02-16,FAMILY,라운드티,자켓/베스트,1,1,1,50970,0
2026-02-16,FAMILY,라운드티,라운드티,1,1,1,15280,0
2026-02-16,FAMILY,셋업,자켓/베스트,1,1,1,50970,0
2026-02-17,FAMILY,긴바지,셔츠,1,1,1,40550,0
2026-02-17,FAMILY,긴바지,UNKNOWN,1,1,2,38000,0
2026-02-17,FAMILY,긴바지,자켓/ 베스트,2,2,2,31158,0
2026-02-17,FAMILY,긴바지,긴바지,1,1,1,13830,0
2026-02-17,FAMILY,긴바지,액세서리,1,1,2,6000,0
2026-02-17,FAMILY,반바지,자켓/ 베스트,1,1,1,10579,0
2026-02-17,FAMILY,볼캡,자켓/ 베스트,1,1,1,10579,0
2026-02-17,FAMILY,셋업,셋업,1,1,1,66460,0
2026-02-17,FAMILY,자켓/ 베스트,액세서리,1,1,2,6000,0
2026-02-17,FAMILY,하이킹,상의,1,1,1,21800,0
2026-02-18,FAMILY,가방,버킷/부니,1,1,2,27750,0
2026-02-18,FAMILY,가방,자켓/ 베스트,1,1,1,9579,0
2026-02-18,FAMILY,라운드티,맨투맨/후드티,1,1,1,29500,0
2026-02-18,FAMILY,상의,상의,1,1,1,23600,0
2026-02-19,FAMILY,상의,셔츠,1,1,1,40050,0
2026-02-20,FAMILY,등산화,라운드티,1,1,1,14750,0
2026-02-20,FAMILY,부츠,볼캡,1,1,1,7800,0
2026-02-20,FAMILY,셋업,상의,1,1,1,23600,0
2026-02-20,FAMILY,자켓/ 베스트,상의,1,1,1,23600,0
2026-02-22,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,10579,0
2026-02-22,FAMILY,가방,맨투맨/후드티,1,1,1,27500,0
2026-02-22,FAMILY,가방,긴바지,1,1,1,19750,0
2026-02-22,FAMILY,긴바지,긴바지,1,1,1,55600,0
2026-02-22,FAMILY,긴바지,액세서리,1,1,1,3000,0
2026-02-22,FAMILY,라운드티,셋업,1,1,1,44500,0
2026-02-22,FAMILY,라운드티,맨투맨/후드티,1,1,1,27500,0
2026-02-22,FAMILY,맨투맨/후드티,등산화,1,1,1,54000,0
2026-02-22,FAMILY,맨투맨/후드티,라운드티,1,1,1,25300,0
2026-02-22,FAMILY,맨투맨/후드티,액세서리,1,1,1,5150,0
2026-02-22,FAMILY,볼캡,등산화,1,1,1,54000,0
2026-02-22,FAMILY,액세서리,자켓/ 베스트,1,1,1,20149,0
2026-02-22,FAMILY,자켓/베스트,자켓/베스트,1,1,1,134500,0
2026-02-22,FAMILY,자켓/베스트,라운드티,1,1,1,26390,0
2026-02-23,FAMILY,등산화,자켓/ 베스트,1,1,1,62650,0
2026-02-26,FAMILY,가방,등산화,1,1,1,125200,0
2026-02-26,FAMILY,긴바지,긴바지,1,1,1,27650,0
2026-02-26,FAMILY,자켓/ 베스트,긴바지,1,1,1,27650,0
2026-02-28,FAMILY,액세서리,UNKNOWN,1,1,2,18150,0
2026-03-02,FAMILY,등산화,등산화,1,1,1,128870,0
2026-03-04,FAMILY,라운드티,라운드티,1,1,1,27500,0
2026-03-09,FAMILY,등산화,등산화,1,1,1,100500,0
2026-03-09,FAMILY,미드/롱다운,자켓/베스트,1,1,1,84500,0
2026-03-13,FAMILY,셋업,등산화,1,1,1,154670,0
2026-03-21,FAMILY,긴바지,긴바지,1,1,1,27650,0
2026-03-26,FAMILY,액세서리,등산화,1,1,1,78470,0
2026-03-26,FAMILY,액세서리,바람막이,1,1,1,72800,0
2026-03-27,FAMILY,액세서리,바람막이,1,1,1,78810,0
2026-03-28,FAMILY,등산화,등산화,1,1,1,158100,0
2026-03-28,FAMILY,라운드티,긴바지,1,1,1,65000,0
2026-03-28,FAMILY,라운드티,폴로티/집업,1,1,1,59000,0
2026-03-28,FAMILY,맨투맨/후드티,긴바지,1,1,1,55000,0
2026-03-31,FAMILY,바람막이,라운드티,1,1,1,16980,0
2026-04-04,FAMILY,셋업,폴로티/집업,1,1,1,65000,0
2026-04-08,FAMILY,등산화,등산화,1,1,1,123570,0
2026-04-16,FAMILY,UNKNOWN,바람막이,1,1,1,76500,0
2026-04-16,FAMILY,바람막이,바람막이,1,1,1,63870,0
2026-04-16,FAMILY,바람막이,긴바지,1,1,1,40000,0
2026-04-17,FAMILY,부츠,라운드티,1,1,1,46910,0
2026-04-18,FAMILY,라운드티,셋업,1,1,1,86440,0
2026-04-19,FAMILY,UNKNOWN,바람막이,1,1,1,77970,0
2026-04-20,FAMILY,맨투맨/후드티,긴바지,1,1,1,39500,0
2026-04-21,FAMILY,셋업,셋업,1,1,2,124320,0
2026-04-23,FAMILY,바람막이,바람막이,1,1,4,249000,0
2026-04-24,FAMILY,라운드티,UNKNOWN,1,1,1,83130,0
2026-04-27,FAMILY,자켓/ 베스트,바람막이,1,1,1,54020,0
2026-04-27,FAMILY,하이킹,등산화,1,1,1,97300,0
2026-04-28,FAMILY,긴바지,바람막이,1,1,1,74160,0
2026-05-01,FAMILY,셋업,긴바지,1,1,1,23000,0
2026-05-03,FAMILY,라운드티,등산화,1,1,1,131480,0
2026-05-05,FAMILY,라운드티,라운드티,1,1,1,25000,0
2026-05-05,FAMILY,하이킹,라운드티,1,1,1,23000,0
2026-05-06,FAMILY,액세서리,등산화,1,1,1,66000,0
2026-05-06,FAMILY,자켓/ 베스트,등산화,1,1,1,66000,0
2026-05-07,FAMILY,하이킹,UNKNOWN,1,1,3,15710,0
2026-05-10,FAMILY,긴바지,긴바지,1,1,1,28000,0
2026-05-10,FAMILY,라운드티,라운드티,1,1,1,54570,0
2026-05-14,FAMILY,등산화,등산화,1,1,1,119200,0
2026-05-17,FAMILY,바람막이,등산화,1,1,1,70690,0
2026-05-21,FAMILY,하이킹,긴바지,1,1,1,48530,0
2026-05-23,FAMILY,셋업,부츠,1,1,1,85100,0
2026-05-25,FAMILY,긴바지,라운드티,1,1,2,51880,0
2026-05-26,FAMILY,라운드티,등산화,1,1,1,89000,0
2026-05-29,FAMILY,바람막이,라운드티,1,1,1,40570,0
